



春晚,#genre#
葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8
辽宁卫视,http://59.44.102.18:8888/newlive/live/hls/42/live.m3u8
辽宁公共,http://59.44.102.18:8888/newlive/live/hls/44/live.m3u8
辽宁生活,http://59.44.102.18:8888/newlive/live/hls/45/live.m3u8
辽宁都市,http://59.44.102.18:8888/newlive/live/hls/46/live.m3u8
辽宁经济,http://59.44.102.18:8888/newlive/live/hls/47/live.m3u8
辽宁体育休闲,http://59.44.102.18:8888/newlive/live/hls/48/live.m3u8
辽宁影视剧,http://59.44.102.18:8888/newlive/live/hls/49/live.m3u8
辽宁北方,http://59.44.102.18:8888/newlive/live/hls/50/live.m3u8
辽宁教育青少,http://59.44.102.18:8888/newlive/live/hls/51/live.m3u8
大连新闻综合,http://59.44.102.18:8888/newlive/live/hls/52/live.m3u8
大连文体频道,rtmp://secret.dltv.cn/dreamStreamCore/hxT7Fc3/lv500$官方源

内蒙古,#genre#
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880$官方
内蒙古蒙古语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880$官方
新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800$官方
经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800$官方
少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800$官方
文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800$官方
农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800$官方
内蒙古蒙古语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800$官方
赤峰新闻综合频道,http://tv.tvbox6.icu/tv/cfrtv.php?id=1$官方
赤峰影视娱乐频道,http://tv.tvbox6.icu/tv/cfrtv.php?id=2$官方
赤峰经济服务频道,http://tv.tvbox6.icu/tv/cfrtv.php?id=3$官方
鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8$官方
鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8$官方
鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8$官方
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8$官方
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8$官方
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8$官方

宁夏,#genre#
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.flv
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.flv
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.flv
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.flv
宁夏少儿 ,https://hls.ningxiahuangheyun.com/live/nxse1M.flv
宁夏石嘴山综合,http://live.kanwz.net/ggpd/playlist.m3u8
宁夏石嘴山公共,http://live.kanwz.net/zhpd/playlist.m3u8
宁夏吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
宁夏吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8

青海,#genre#
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
青海综合,http://lmt.scqstv.com/live1/live1.m3u8
经济生活,http://stream.qhbtv.com/qhsh/playlist.m3u8
都市频道,http://stream.qhbtv.com/qhds/playlist.m3u8
西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
大通电视,http://dtrmlive.qhdtrm.cn/testpush/playlist.m3u8
湟中电视,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
贵南电视,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
兴海电视,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
化隆电视,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和电视,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8	
门源电视,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8

陕西,#genre#
延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8
陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8
陕西一套,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8
陕西二套,http://124.116.183.146:9901/tsfile/live/1001_1.m3u8
陕西三套,http://124.116.183.146:9901/tsfile/live/1002_1.m3u8
陕西四套,http://124.116.183.146:9901/tsfile/live/1003_1.m3u8
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8

山东,#genre#
山东新闻,http://39.136.48.21:8089/PLTV/88888888/224/3221226077/index.m3u8
山东教育卫视,http://39.136.48.51:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.10:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.11:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.6:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.18:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.7:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.99:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.21:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.52:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.28:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.29:8089/PLTV/88888888/224/3221226049/index.m3u8
山东农科,http://39.136.48.52:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.18:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.7:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.8:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.5:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.99:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.6:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.51:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.27:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.21:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.28:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.4:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://39.136.48.29:8089/PLTV/88888888/224/3221226018/index.m3u8
山东齐鲁,http://39.136.48.25:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.51:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.100:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.10:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.6:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.5:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.52:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.8:8089/PLTV/88888888/224/3221225868/index.m3u8
山东齐鲁,http://39.136.48.7:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.8:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.2:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.99:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://39.136.48.11:8089/PLTV/88888888/224/3221226045/index.m3u8
山东少儿,http://39.136.48.19:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.51:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.56:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.100:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.25:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.52:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.102:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.50:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.21:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.24:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.28:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.53:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.10:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.99:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.3:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.6:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.8:8089/PLTV/88888888/224/3221226001/index.m3u8
山东少儿,http://39.136.48.98:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.58:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.23:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.9:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.101:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.59:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.2:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.57:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.26:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.55:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.8:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.11:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.5:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.20:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.18:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.29:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.7:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.27:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.54:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.22:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.4:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://39.136.48.103:8089/PLTV/88888888/224/3221226195/index.m3u8
山东生活,http://39.136.48.21:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.8:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.2:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.99:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.5:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.27:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.6:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.52:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.18:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.51:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.10:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.7:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://39.136.48.8:8089/PLTV/88888888/224/3221225841/1.m3u8
山东体育,http://39.136.48.28:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.7:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.51:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.52:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.10:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.8:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.25:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.8:8089/PLTV/88888888/224/3221226003/index.m3u8
山东体育,http://39.136.48.6:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.5:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.99:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.2:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.18:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.21:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.29:8089/PLTV/88888888/224/3221226075/index.m3u8
山东卫视,http://39.136.48.99:8089/PLTV/88888888/224/3221226144/index.m3u8
山东卫视,http://39.136.48.5:8089/PLTV/88888888/224/3221226144/index.m3u8
山东卫视,http://39.136.48.8:8089/PLTV/88888888/224/3221225921/index.m3u8
山东卫视,http://39.136.48.2:8089/PLTV/88888888/224/3221226144/index.m3u8
山东卫视,http://39.136.48.7:8089/PLTV/88888888/224/3221226144/index.m3u8
山东卫视,http://39.136.48.51:8089/PLTV/88888888/224/3221226144/index.m3u8
山东卫视,http://39.136.48.18:8089/PLTV/88888888/224/3221226144/index.m3u8
山东卫视,http://39.136.48.6:8089/PLTV/88888888/224/3221226144/index.m3u8
山东文旅,http://39.136.48.51:8089/PLTV/88888888/224/3221225802/index.m3u8
山东文旅,http://39.136.48.52:8089/PLTV/88888888/224/3221225802/index.m3u8
山东文旅,http://39.136.48.7:8089/PLTV/88888888/224/3221225802/index.m3u8
山东文旅,http://39.136.48.8:8089/PLTV/88888888/224/3221225802/index.m3u8
山东文旅,http://39.136.48.2:8089/PLTV/88888888/224/3221225802/index.m3u8
山东文旅,http://39.136.48.5:8089/PLTV/88888888/224/3221225802/index.m3u8
山东文旅,http://39.136.48.18:8089/PLTV/88888888/224/3221225802/index.m3u8
山东文旅,http://39.136.48.99:8089/PLTV/88888888/224/3221225802/index.m3u8
山东文旅,http://39.136.48.6:8089/PLTV/88888888/224/3221225802/index.m3u8
山东新闻,http://39.136.48.51:8089/PLTV/88888888/224/3221226077/index.m3u8
山东新闻,http://39.136.48.52:8089/PLTV/88888888/224/3221226077/index.m3u8
山东新闻,http://39.136.48.18:8089/PLTV/88888888/224/3221226077/index.m3u8
山东新闻,http://39.136.48.7:8089/PLTV/88888888/224/3221226077/index.m3u8
山东新闻,http://39.136.48.5:8089/PLTV/88888888/224/3221226077/index.m3u8
山东新闻,http://39.136.48.99:8089/PLTV/88888888/224/3221226077/index.m3u8
山东新闻,http://39.136.48.2:8089/PLTV/88888888/224/3221226077/index.m3u8
山东新闻,http://39.136.48.6:8089/PLTV/88888888/224/3221226077/index.m3u8
山东综艺,http://39.136.48.18:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.8:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.21:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.99:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.5:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.2:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.6:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.7:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.51:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.27:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.52:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://39.136.48.28:8089/PLTV/88888888/224/3221225855/index.m3u8
山东教育卫视,http://120.221.5.101:8089/PLTV/88888888/224/3221226049/index.m3u8
山东卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226144/index.m3u8
山东教育卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226049/index.m3u8
山东齐鲁,http://39.134.144.6:8089/PLTV/88888888/224/3221226045/index.m3u8
山东新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226077/index.m3u8
山东体育,http://39.134.144.6:8089/PLTV/88888888/224/3221226075/index.m3u8
山东综艺,http://39.134.144.6:8089/PLTV/88888888/224/3221225855/index.m3u8
山东生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225841/index.m3u8
山东文旅,http://39.134.144.6:8089/PLTV/88888888/224/3221225802/index.m3u8
山东农科,http://39.134.144.6:8089/PLTV/88888888/224/3221226018/index.m3u8
山东少儿,http://39.134.144.6:8089/PLTV/88888888/224/3221226195/index.m3u8
山东卫视,http://home.oxtv.top:5066/udp/239.21.1.52:5002
山东卫视,http://home.oxtv.top:5066/udp/239.21.1.87:5002
山东国际,http://home.oxtv.top:5066/udp/239.21.1.61:5002$已停播
山东教育,http://home.oxtv.top:5066/udp/239.21.1.101:5002
山东教育,http://home.oxtv.top:5066/udp/239.21.1.169:5002
山东居家购物,http://home.oxtv.top:5066/udp/239.21.1.112:5002
山东农科,http://home.oxtv.top:5066/udp/239.21.1.59:5002
山东农科,http://home.oxtv.top:5066/udp/239.21.1.183:5002
山东齐鲁,http://home.oxtv.top:5066/udp/239.21.1.53:5002
山东齐鲁,http://home.oxtv.top:5066/udp/239.21.1.134:5002
山东少儿,http://home.oxtv.top:5066/udp/239.21.1.60:5002
山东少儿,http://home.oxtv.top:5066/udp/239.21.1.208:5002
山东生活,http://home.oxtv.top:5066/udp/239.21.1.56:5002
山东生活,http://home.oxtv.top:5066/udp/239.21.1.175:5002
山东体育,http://home.oxtv.top:5066/udp/239.21.1.58:5002
山东体育,http://home.oxtv.top:5066/udp/239.21.1.141:5002
山东文旅,http://home.oxtv.top:5066/udp/239.21.1.57:5002
山东文旅,http://home.oxtv.top:5066/udp/239.21.1.176:5002
山东新闻,http://home.oxtv.top:5066/udp/239.21.1.54:5002
山东新闻,http://home.oxtv.top:5066/udp/239.21.1.140:5002
山东综艺,http://home.oxtv.top:5066/udp/239.21.1.55:5002
山东综艺,http://home.oxtv.top:5066/udp/239.21.1.177:5002
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文旅,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
寿光新闻,http://bfrmt.univalsoft.com/rmttv/live.m3u8
寿光蔬菜,http://bfrmt.univalsoft.com/rmttv/velive.m3u8
济南新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226215/index.m3u8
济南都市,http://39.134.144.6:8089/PLTV/88888888/224/3221226029/index.m3u8
济南生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225906/index.m3u8
济南影视,http://39.134.144.6:8089/PLTV/88888888/224/3221226067/index.m3u8
济南娱乐,http://39.134.144.6:8089/PLTV/88888888/224/3221225992/index.m3u8
济南商务,http://39.134.144.6:8089/PLTV/88888888/224/3221225862/index.m3u8
济南少儿,http://39.134.144.6:8089/PLTV/88888888/224/3221225979/index.m3u8
济南教育,http://39.134.144.6:8089/PLTV/88888888/224/3221225987/index.m3u8
济南鲁中,http://39.134.144.6:8089/PLTV/88888888/224/3221225910/index.m3u8
济南科教,http://39.134.144.6:8089/PLTV/88888888/224/3221225995/index.m3u8
长清新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225865/index.m3u8
章丘综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226297/index.m3u8
济阳综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225936/index.m3u8
平阴综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226197/index.m3u8
商河综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226266/index.m3u8
潍坊新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000215/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
潍坊都市,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000216/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
潍坊奎文,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001027/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
诸城新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001004/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
昌邑新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001083/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
昌乐新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001033/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
寿光新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001000/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
寿光蔬菜,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001045/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青州综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001042/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青州文旅,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001057/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
临朐综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001085/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
高密新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001089/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000500/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛生活,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000501/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛影视,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000502/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛财经,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000503/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛都市,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000504/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛青少旅游,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000505/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
黄岛新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001086/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
黄岛生活,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001087/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
胶州新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001074/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
